Soft_Segment_Content,Furan_Content,Maleimide_Content,Hard_Segment_Content,NCO_OH_Ratio,Extra_Crosslinker_Content,Furan_Type,Network_Topology,Polyol_Class,Iso_Class,Soft_Mw,Constraint_Factor,Hard_Symmetry,Soft_Cryst,Synergy_Feature,healing_temperature,healing_time,pred_tensile_strength,pred_elongation,pred_healing_eff,Candidate_ID,is_pareto_3obj
0.6584863241126773,0.049346770300075664,0.11528255925734157,0.1254591883079362,0.47557575114972606,0.0,2,0,1,0,2000.0,0.00010595896843880623,0,1,0.04257134655767356,60,16,21.08297776739002,1141.6682,75.64926800858984,Virtual_09683,True
0.4411478243295251,0.07938248818871427,0.04963048833990448,0.40762,0.9617133979874753,0.0,1,0,0,0,1103.0903379667095,0.0003886522029914786,1,1,0.0,60,16,28.929175953181648,519.2427,93.31298426316852,Virtual_09732,True
0.5123745424088906,0.0,0.035709330625431523,0.40762,0.40159984363323686,0.0,0,0,0,1,1946.4571471719366,0.0002379553703278475,0,1,0.44684864116592465,80,24,49.51647758095332,824.5659,58.16254446199865,Virtual_09753,True
0.5117326886900686,0.006244927600579326,0.024700250105789127,0.40762,0.485345186218503,0.0,0,0,0,1,2000.0,0.00019304818111397408,1,1,0.5416194011024728,60,48,48.58341290406802,914.7487,67.01251400094246,Virtual_09800,True
0.44112705076404096,0.12569136745681728,0.16587714711586032,0.21971963387268575,0.6315501810408011,0.0,0,0,0,0,2000.0,0.0001,1,1,0.37562074321105454,90,3,31.296449167381994,348.69336,92.41102277352492,Virtual_10014,True
0.5410030054562268,0.016303277853263312,0.0,0.40762,0.46050211537128816,0.0,0,0,0,1,2000.0,0.00018083081859059417,1,1,0.5177076788843256,80,24,46.13218356736863,974.3703,65.07357488621933,Virtual_10249,True
0.5866427207477563,0.11293610741205375,0.060599960553024065,0.22972105868100376,0.9082470406090112,0.0,0,1,0,1,1071.8071085036256,0.00020093731838471138,1,1,0.0,60,16,13.968801209087706,446.26392,100.27816272712883,Virtual_10325,True
0.49199511425576914,0.04470265427482574,0.20041705871276963,0.2736365579926304,0.7063641882079054,0.0,0,0,0,1,2000.0,0.0001,1,1,0.46560261983302176,60,16,44.66635198436408,627.9223,82.51263501169811,Virtual_10385,True
0.5053107851014798,0.0,0.0030836016162815384,0.40762,0.4481439500292808,0.0,0,0,0,1,2000.0,0.00020673512718984404,0,1,0.46361363829490465,120,48,49.54783894731922,901.9384,56.25077809877784,Virtual_10451,True
0.565807596840631,0.0,0.025026986903416322,0.40762,1.0,0.0,0,0,0,0,1000.0,0.00038478194561602955,1,1,0.0,120,15,28.461684278391502,856.31464,90.6344089466318,Virtual_10507,True
0.5218004609433433,0.0,0.21181428662230006,0.3042745547855664,0.7107834266143942,0.0,0,0,0,1,1998.9991279531719,0.0001,1,1,0.46544533387734993,60,16,46.46790406612783,652.72095,81.08928997707667,Virtual_10601,True
0.5205783437190058,0.0,0.016084376104235517,0.40762,0.45925150976300166,0.0,0,0,0,1,2000.0,0.00019374744226824189,1,1,0.49365821931882375,60,16,47.725305583998356,957.8803,66.98735401087664,Virtual_10934,True
0.5540114607466539,0.0,0.02889633932909964,0.4007681397001806,0.9807015785378378,0.0,0,1,0,0,1000.0,0.0004,0,1,0.0,75,24,28.432454817892882,862.85034,89.25397254205134,Virtual_11089,True
0.5001480679186615,0.0034811271181247796,0.22072,0.2967031405248371,0.6633929213270459,0.0,0,0,0,1,1991.6747941027638,0.00011338862641456613,1,1,0.5148625028291955,80,24,47.268448248035924,623.9654,79.04247783235054,Virtual_11254,True
0.6604253456656997,0.004741966110615504,0.0,0.32608423432733225,0.9752171450073358,0.0,0,1,1,0,1000.0,0.0003916189220420848,0,1,0.0,60,16,16.284014463285082,893.68805,92.71332418446954,Virtual_11296,True
0.5022864023917892,0.06559365661684295,0.025038820458583102,0.40762,0.9505372428437726,0.0,1,1,0,0,1000.0,0.0004,0,1,0.0,90,3,26.46420176378782,948.4763,86.69104679967484,Virtual_11672,True
0.4952581106344812,0.06277039664380865,0.0,0.40762,0.8983017429694754,0.0,1,1,0,0,1084.5064539635798,0.00038754603315817424,0,1,0.06009139690593469,60,16,27.72449339916939,941.2569,86.47799054783889,Virtual_11780,True
0.5369317565725619,0.05864886741401777,0.19811222420203572,0.26520603901714673,0.7544693762950601,0.0,0,1,0,1,2000.0,0.0001074944512394263,1,1,0.4884540811854876,80,24,38.37249423734164,737.78735,84.39537833688868,Virtual_11846,True
0.465521651623497,0.14526025147593682,0.18797620805104517,0.24022717002688454,0.6685109140472898,0.0,0,0,0,1,1957.66553292966,0.00012297114343139207,1,1,0.41272729356730237,60,6,38.35310237541555,281.28476,86.96219914004516,Virtual_11899,True
